paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
DATE-2016-P0035,DATE,DATE,2016,complete,Adaptive Delay Monitoring for Wide Voltage-Range Operation,Jongho Kim|Gunhee Lee|Kiyoung Choi|Yonghwan Kim|Wook Kim|Kyungtae Do and Jungyun Choi,technical_program,"RF, Power Converters, and ADC: Innovative Design and Test Solutions",accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0330.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0330.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0330.xml,proceedings,primary,verified,medium,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0036,DATE,DATE,2016,complete,Adaptive Multi-Voltage Scaling in Wireless NoC for High Performance Low Power Applications,Hemanta Kumar Mondal|Sri Harsha Gade|Raghav Kishore and Sujay Deb,technical_program,Beating New Technology Paths for NoC,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0710.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0710.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0710.xml,proceedings,primary,verified,medium,T06|T10,heterogeneous_soc_noc_chiplet_memory,soc|noc|memory_hierarchy,DATE-C11,"SYS02 Heterogeneous SoC, NoC, chiplet, memory hierarchy",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0037,DATE,DATE,2016,complete,Adaptive Threshold Non-Pareto Elimination: Re-thinking Machine Learning for System Level Design Space Exploration on FPGAs,Pingfan Meng|Alric Althoff|Quentin Gautier and Ryan Kastner,technical_program,Advanced Methods in High-Level Design,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0350.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0350.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0350.xml,proceedings,primary,verified,medium,T07|T08,hls_compilers_mapping_runtime,compiler|mapping|runtime,DATE-C09,"DA05 HLS, compilers, mapping, runtime DSE",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0038,DATE,DATE,2016,complete,ADVOCAT: Automated Deadlock Verification for On-chip Cache Coherence and Interconnects,Freek Verbeek|Pooria M. Yaghini|Ashkan Eghbal and Nader Bagherzadeh,technical_program,Formal System Level Verification,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0149.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0149.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0149.xml,proceedings,primary,verified,medium,T11|T12,formal_verification_hardware_correctness,verification|formal|correctness,DATE-C06,DA02 Logic/formal verification and hardware correctness,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0039,DATE,DATE,2016,complete,Aging-Aware Voltage Scaling,Victor M. van Santen|Hussam Amrouch|Narendra Parihar|Souvik Mahapatra and Jörg Henkel,technical_program,Anti-aging and Error protection using Checkpointing and DVFS,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0751.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0751.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0751.xml,proceedings,primary,verified,medium,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0040,DATE,DATE,2016,complete,An Operating System Level Data Migration Scheme in Hybrid DRAM-NVM Memory Architecture,Reza Salkhordeh and Hossein Asadi,technical_program,Non-volatile Memory Design Methodologies,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0605.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0605.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0605.xml,proceedings,primary,verified,medium,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0041,DATE,DATE,2016,complete,An Optimized Task-Based Runtime System for Resource-Constrained Parallel Accelerators,Daniele Cesarini|Andrea Marongiu and Luca Benini,technical_program,Compilers and Tools for GPUs and MPSoCs,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0607.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0607.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0607.xml,proceedings,primary,verified,medium,T07|T08,hls_compilers_mapping_runtime,compiler|mapping|runtime,DATE-C09,"DA05 HLS, compilers, mapping, runtime DSE",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0042,DATE,DATE,2016,complete,Analog Circuit Topological Feature Extraction with Unsupervised Learning of New Sub-Structures,Hao Li|Fanshu Jiao and Alex Doboli,technical_program,Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0923.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0923.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0923.xml,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0043,DATE,DATE,2016,complete,Analysis of NBTI Effects on High Frequency Digital Circuits,Ahmet Unutulmaz|Domenik Helms|Reef Eilers|Malte Metzdorf|Ben Kaczer and Wolfgang Nebel,technical_program,Dealing with Runtime Failures,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0226.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0226.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0226.xml,proceedings,primary,verified,medium,T07|T08,hls_compilers_mapping_runtime,compiler|mapping|runtime,DATE-C09,"DA05 HLS, compilers, mapping, runtime DSE",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0044,DATE,DATE,2016,complete,Analytical Design Optimization of Sub-ranging ADC Based on Stochastic Comparator,Md. Maruf Hossain|Tetsuya Iizuka|Toru Nakura and Kunihiro Asada,technical_program,"RF, Power Converters, and ADC: Innovative Design and Test Solutions",accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0105.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0105.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0105.xml,proceedings,primary,verified,medium,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0045,DATE,DATE,2016,complete,Analyzing the Impact of Injected Sensor Data on an Advanced Driver Assistance System using the OP 2 TIMUS Prototyping Platform,Alexander Stühring|Günter Ehmen and Sibylle Fröschle,technical_program,Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0361.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0361.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0361.xml,proceedings,primary,verified,medium,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0046,DATE,DATE,2016,complete,Approximation through Logic Isolation for the Design of Quality Configurable Circuits,Shubham Jain|Swagath Venkataramani and Anand Raghunathan,technical_program,Power Modeling and Power Aware Synthesis,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0416.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0416.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0416.xml,proceedings,primary,verified,medium,T11|T12,formal_verification_hardware_correctness,verification|formal|correctness,DATE-C06,DA02 Logic/formal verification and hardware correctness,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0047,DATE,DATE,2016,complete,Architecture Synthesis for Cost-Constrained Fault-Tolerant Flow-based Biochips,Morten Chabert Eskesen|Paul Pop and Seetal Potluri,technical_program,Biochips,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0364.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0364.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0364.xml,proceedings,primary,verified,medium,T11|T12,formal_verification_hardware_correctness,verification|formal|correctness,DATE-C06,DA02 Logic/formal verification and hardware correctness,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0048,DATE,DATE,2016,complete,ATHENIS_3D: Automotive Tested High-voltage and Embedded Non-volatile Integrated SoC Platform with 3D Technology,E. Wachmann|S. Saponara|C. Zambelli|P. Tisserand|J. Charbonnier|T. Erlbacher|S. Gruenler|C. Hartler|J. Siegert|P. Chassard|D. M. Ton|L. Ferrari and L. Fanucci,technical_program,EU Projects Special Session: Towards Better EU-projects - Success Stories,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/1015.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/1015.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/1015.xml,proceedings,primary,verified,medium,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0049,DATE,DATE,2016,complete,Automated Test Generation for Debugging Arithmetic Circuits,Farimah Farahmandi and Prabhat Mishra,technical_program,"Automating Test Generation, Assertions and Diagnosis",accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0823.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0823.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0823.xml,proceedings,primary,verified,medium,T11|T12,formal_verification_hardware_correctness,verification|formal|correctness,DATE-C06,DA02 Logic/formal verification and hardware correctness,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0050,DATE,DATE,2016,complete,Automatic Generation of Power State Machines through Dynamic Mining of Temporal Assertions,Alessandro Danese|Graziano Pravadelli and Ivan Zandonà,technical_program,Power Modeling and Power Aware Synthesis,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0278.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0278.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0278.xml,proceedings,primary,verified,medium,T11|T12,formal_verification_hardware_correctness,verification|formal|correctness,DATE-C06,DA02 Logic/formal verification and hardware correctness,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0051,DATE,DATE,2016,complete,AUTOSAR-based Communication Coprocessor for Automotive ECUs,Ahmed Hamed|Mona Safar|M. Watheq El-Kharashiand Ashraf Salem,technical_program,Industrial Experiences,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0374.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0374.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0374.xml,proceedings,primary,verified,medium,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0052,DATE,DATE,2016,complete,AutoTuning and Adaptivity appRoach for Energy Efficient eXascale HPC Systems: The ANTAREX Approach,Cristina Silvano|Giovanni Agosta|Andrea Bartolini|Andrea R. Beccari|Luca Benini|João Bispo|Radim Cmar|João M. P. Cardoso|Carlo Cavazzoni|Jan Martinovic|Gianluca Palermo|Martin Palkovic|Pedro Pinto|Erven Rohou|Nico Sanna and Katerina Slaninová,technical_program,EU Projects Special Session: Energy Efficiency drives Design,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/1012.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/1012.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/1012.xml,proceedings,primary,verified,medium,T10|T12,low_power_thermal_sustainable_computing,power|thermal|sustainability,DATE-C13,"PWR01 Low-power, thermal, sustainable computing",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2016-P0053,DATE,DATE,2016,complete,Behavioral Modeling of Timing Slack Variation in Digital Circuits Due to Power Supply Noise,Taesik Na and Saibal Mukhopadhyay,technical_program,Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2016/html/toc.html,https://past.date-conference.com/proceedings-archive/2016/html/0635.xml,https://past.date-conference.com/proceedings-archive/2016/pdf/0635.pdf,DATE 2016 proceedings technical program,https://past.date-conference.com/proceedings-archive/2016/html/0635.xml,proceedings,primary,verified,medium,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
