paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
MLSys-2019-P0026,MLSys,MLSys,2019,complete,"TensorFlow Eager: A multi-stage, Python-embedded DSL for machine learning",Akshay Agrawal|Akshay Modi|Alexandre Passos|Allen Lavoie|Ashish Agarwal|Asim Shankar|Igor Ganichev|Josh Levenberg|Mingsheng Hong|Rajat Monga|Shanqing Cai,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=TensorFlow%20Eager%3A%20A%20multi-stage%2C%20Python-embedded%20DSL%20for%20machine%20learning,,https://proceedings.mlsys.org/paper_files/paper/2019/hash/b3cd73d353d39e5cf6f6e9ff8d14c87f-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2019/file/b3cd73d353d39e5cf6f6e9ff8d14c87f-Paper.pdf,MLSys 2019 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2019/hash/b3cd73d353d39e5cf6f6e9ff8d14c87f-Abstract.html,proceedings,primary,verified,high,T07/T08/T12,compiler_graph_autotuning_codesign,compiler|autotuning|kernel|hardware_software_codesign,MLSYS-C03,"Compiler, graph optimization, autotuning, and hardware/software co-design",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2019-P0027,MLSys,MLSys,2019,complete,TensorFlow.js: Machine Learning For The Web and Beyond,Daniel Smilkov|Nikhil Thorat|Yannick Assogba|Charles Nicholson|Nick Kreeger|Ping Yu|Shanqing Cai|Eric Nielsen|David Soegel|Stan Bileschi|Michael Terry|Ann Yuan|Kangyi Zhang|Sandeep Gupta|Sarah Sirajuddin|D Sculley|Rajat Monga|Greg Corrado|Fernanda Viegas|Martin M Wattenberg,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=TensorFlow.js%3A%20Machine%20Learning%20For%20The%20Web%20and%20Beyond,,https://proceedings.mlsys.org/paper_files/paper/2019/hash/acd593d2db87a799a8d3da5a860c028e-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2019/file/acd593d2db87a799a8d3da5a860c028e-Paper.pdf,MLSys 2019 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2019/hash/acd593d2db87a799a8d3da5a860c028e-Abstract.html,proceedings,primary,verified,high,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2019-P0028,MLSys,MLSys,2019,complete,Ternary Hybrid Neural-Tree Networks for Highly Constrained IoT Applications,Dibakar Gope|Ganesh Dasika|Matthew Mattina,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=Ternary%20Hybrid%20Neural-Tree%20Networks%20for%20Highly%20Constrained%20IoT%20Applications,,https://proceedings.mlsys.org/paper_files/paper/2019/hash/4b1648906c25077d5232aa166af08eb0-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2019/file/4b1648906c25077d5232aa166af08eb0-Paper.pdf,MLSys 2019 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2019/hash/4b1648906c25077d5232aa166af08eb0-Abstract.html,proceedings,primary,verified,high,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2019-P0029,MLSys,MLSys,2019,complete,TicTac: Accelerating Distributed Deep Learning with Communication Scheduling,Sayed Hadi Hashemi|Sangeetha Abdu Jyothi|Roy Campbell,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=TicTac%3A%20Accelerating%20Distributed%20Deep%20Learning%20with%20Communication%20Scheduling,,https://proceedings.mlsys.org/paper_files/paper/2019/hash/94cb28874a503f34b3c4a41bddcea2bd-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2019/file/94cb28874a503f34b3c4a41bddcea2bd-Paper.pdf,MLSys 2019 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2019/hash/94cb28874a503f34b3c4a41bddcea2bd-Abstract.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2019-P0030,MLSys,MLSys,2019,complete,To Compress Or Not To Compress: Understanding The Interactions Between Adversarial Attacks And Neural Network Compression,Ilia Shumailov|Yiren Zhao|Robert Mullins|Ross Anderson,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=To%20Compress%20Or%20Not%20To%20Compress%3A%20Understanding%20The%20Interactions%20Between%20Adversarial%20Attacks%20And%20Neural%20Network%20Compression,,https://proceedings.mlsys.org/paper_files/paper/2019/hash/052bea680e96a54dbce8f28951885905-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2019/file/052bea680e96a54dbce8f28951885905-Paper.pdf,MLSys 2019 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2019/hash/052bea680e96a54dbce8f28951885905-Abstract.html,proceedings,primary,verified,high,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2019-P0031,MLSys,MLSys,2019,complete,Towards Federated Learning at Scale: System Design,Keith Bonawitz|Hubert Eichner|Wolfgang Grieskamp|Dzmitry Huba|Alex Ingerman|Vladimir Ivanov|Chloé Kiddon|Jakub Konečný|Stefano Mazzocchi|Brendan McMahan|Timon Van Overveldt|David Petrou|Daniel Ramage|Jason Roselander,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=Towards%20Federated%20Learning%20at%20Scale%3A%20System%20Design,,https://proceedings.mlsys.org/paper_files/paper/2019/hash/7b770da633baf74895be22a8807f1a8f-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2019/file/7b770da633baf74895be22a8807f1a8f-Paper.pdf,MLSys 2019 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2019/hash/7b770da633baf74895be22a8807f1a8f-Abstract.html,proceedings,primary,verified,high,T08/T11,production_ml_data_federated,production_ml|data|federated|monitoring,MLSYS-C06,"Production ML data, federated learning, and lifecycle systems",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2019-P0032,MLSys,MLSys,2019,complete,YellowFin and the Art of Momentum Tuning,Jian Zhang|Ioannis Mitliagkas,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=YellowFin%20and%20the%20Art%20of%20Momentum%20Tuning,,https://proceedings.mlsys.org/paper_files/paper/2019/hash/b205b525b7ce002baae53228bab6d26b-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2019/file/b205b525b7ce002baae53228bab6d26b-Paper.pdf,MLSys 2019 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2019/hash/b205b525b7ce002baae53228bab6d26b-Abstract.html,proceedings,primary,verified,high,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0001,MLSys,MLSys,2020,complete,A System for Massively Parallel Hyperparameter Tuning,Liam Li|Kevin Jamieson|Afshin Rostamizadeh|Ekaterina Gonina|Jonathan Ben-tzur|Moritz Hardt|Benjamin Recht|Ameet Talwalkar,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=A%20System%20for%20Massively%20Parallel%20Hyperparameter%20Tuning,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/a06f20b349c6cf09a6b171c71b88bbfc-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/a06f20b349c6cf09a6b171c71b88bbfc-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/a06f20b349c6cf09a6b171c71b88bbfc-Abstract.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0002,MLSys,MLSys,2020,complete,A Systematic Methodology for Analysis of Deep Learning Hardware and Software Platforms,Yu Wang|Gu-Yeon Wei|David Brooks,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=A%20Systematic%20Methodology%20for%20Analysis%20of%20Deep%20Learning%20Hardware%20and%20Software%20Platforms,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/650e2245aa3513ed517f4cf1b3d58e06-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/650e2245aa3513ed517f4cf1b3d58e06-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/650e2245aa3513ed517f4cf1b3d58e06-Abstract.html,proceedings,primary,verified,high,T07/T08/T12,compiler_graph_autotuning_codesign,compiler|autotuning|kernel|hardware_software_codesign,MLSYS-C03,"Compiler, graph optimization, autotuning, and hardware/software co-design",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0003,MLSys,MLSys,2020,complete,Attention-based Learning for Missing Data Imputation in HoloClean,Richard Wu|Aoqian Zhang|Ihab Ilyas|Theodoros Rekatsinas,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=Attention-based%20Learning%20for%20Missing%20Data%20Imputation%20in%20HoloClean,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/023560744aae353c03f7ae787f2998dd-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/023560744aae353c03f7ae787f2998dd-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/023560744aae353c03f7ae787f2998dd-Abstract.html,proceedings,primary,verified,high,T01/T02/T08,llm_inference_kv_attention_serving,llm|transformer|attention|serving|quantization,MLSYS-C01,"LLM/Transformer inference, KV cache, attention, and serving",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0004,MLSys,MLSys,2020,complete,Automatically batching control-intensive programs for modern accelerators,Alexey Radul|Brian Patton|Dougal Maclaurin|Matthew Hoffman|Rif A. Saurous,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=Automatically%20batching%20control-intensive%20programs%20for%20modern%20accelerators,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/39945d578f616735572174bf5e8f155d-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/39945d578f616735572174bf5e8f155d-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/39945d578f616735572174bf5e8f155d-Abstract.html,proceedings,primary,verified,high,T07/T08/T12,compiler_graph_autotuning_codesign,compiler|autotuning|kernel|hardware_software_codesign,MLSYS-C03,"Compiler, graph optimization, autotuning, and hardware/software co-design",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0005,MLSys,MLSys,2020,complete,AutoPhase: Juggling HLS Phase Orderings in Random Forests with Deep Reinforcement Learning,Ameer Haj-Ali|Qijing (Jenny) Huang|John Xiang|William Moses|Krste Asanovic|John Wawrzynek|Ion Stoica,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=AutoPhase%3A%20Juggling%20HLS%20Phase%20Orderings%20in%20Random%20Forests%20with%20Deep%20Reinforcement%20Learning,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/5b47430e24a5a1f9fe21f0e8eb814131-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/5b47430e24a5a1f9fe21f0e8eb814131-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/5b47430e24a5a1f9fe21f0e8eb814131-Abstract.html,proceedings,primary,verified,high,T07/T08/T12,compiler_graph_autotuning_codesign,compiler|autotuning|kernel|hardware_software_codesign,MLSYS-C03,"Compiler, graph optimization, autotuning, and hardware/software co-design",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,tool_benchmark,4,ML-guided HLS compiler phase-ordering route,yes,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0006,MLSys,MLSys,2020,complete,Blink: Fast and Generic Collectives for Distributed ML,Guanhua Wang|Shivaram Venkataraman|Amar Phanishayee|Nikhil Devanur|Jorgen Thelin|Ion Stoica,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=Blink%3A%20Fast%20and%20Generic%20Collectives%20for%20Distributed%20ML,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/cd3a9a55f7f3723133fa4a13628cdf03-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/cd3a9a55f7f3723133fa4a13628cdf03-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/cd3a9a55f7f3723133fa4a13628cdf03-Abstract.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0007,MLSys,MLSys,2020,complete,BPPSA: Scaling Back-propagation by Parallel Scan Algorithm,Shang Wang|Yifan Bai|Gennady Pekhimenko,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=BPPSA%3A%20Scaling%20Back-propagation%20by%20Parallel%20Scan%20Algorithm,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/31f0ece68edf17cf695fdf4e9c5e17d1-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/31f0ece68edf17cf695fdf4e9c5e17d1-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/31f0ece68edf17cf695fdf4e9c5e17d1-Abstract.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0008,MLSys,MLSys,2020,complete,Checkmate: Breaking the Memory Wall with Optimal Tensor Rematerialization,Paras Jain|Ajay Jain|Aniruddha Nrusimha|Amir Gholami|Pieter Abbeel|Joseph Gonzalez|Kurt Keutzer|Ion Stoica,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=Checkmate%3A%20Breaking%20the%20Memory%20Wall%20with%20Optimal%20Tensor%20Rematerialization,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/0b816ae8f06f8dd3543dc3d9ef196cab-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/0b816ae8f06f8dd3543dc3d9ef196cab-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/0b816ae8f06f8dd3543dc3d9ef196cab-Abstract.html,proceedings,primary,verified,high,T11,general_mlsys_needs_review,ml_systems|needs_review,MLSYS-C09,General MLSys systems and needs-review rows,provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,milestone,5,activation-memory/rematerialization optimization route,yes,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0009,MLSys,MLSys,2020,complete,Distributed Hierarchical GPU Parameter Server for Massive Scale Deep Learning Ads Systems,Weijie Zhao|Deping Xie|Ronglai Jia|Yulei Qian|Ruiquan Ding|Mingming Sun|Ping Li,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=Distributed%20Hierarchical%20GPU%20Parameter%20Server%20for%20Massive%20Scale%20Deep%20Learning%20Ads%20Systems,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/6e426f4c16c6677a605375ae2e4877d5-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/6e426f4c16c6677a605375ae2e4877d5-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/6e426f4c16c6677a605375ae2e4877d5-Abstract.html,proceedings,primary,verified,high,T08/T10/T11,distributed_training_orchestration,distributed_training|communication|scheduling,MLSYS-C02,"Distributed training, communication, and accelerator orchestration",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
MLSys-2020-P0010,MLSys,MLSys,2020,complete,Federated Optimization in Heterogeneous Networks,Tian Li|Anit Kumar Sahu|Manzil Zaheer|Maziar Sanjabi|Ameet Talwalkar|Virginia Smith,Conference,,accepted_paper,,,,,,https://dblp.org/search?q=Federated%20Optimization%20in%20Heterogeneous%20Networks,,https://proceedings.mlsys.org/paper_files/paper/2020/hash/1f5fe83998a09396ebe6477d9475ba0c-Abstract.html,https://proceedings.mlsys.org/paper_files/paper/2020/file/1f5fe83998a09396ebe6477d9475ba0c-Paper.pdf,MLSys 2020 Proceedings,https://proceedings.mlsys.org/paper_files/paper/2020/hash/1f5fe83998a09396ebe6477d9475ba0c-Abstract.html,proceedings,primary,verified,high,T08/T11,production_ml_data_federated,production_ml|data|federated|monitoring,MLSYS-C06,"Production ML data, federated learning, and lifecycle systems",provisional,Title-level metadata clustering; 2026 rows are official virtual-page rows until proceedings are posted.,,,,,none,,,maybe,doi|abstract|keywords,official proceedings list; DOI not found on list page
